城市名,起点名称,起点经纬度,终点名称,终点经纬度,时间
天津市,博盛园,"117.059353,39.390384",武清医院,"117.07945,39.384777",31
天津市,天房崇德园三期,"117.157292,39.081781",华苑购物中心,"117.135449,39.081113",35
天津市,金融街融府,"117.140476,39.094025",华苑购物中心,"117.135449,39.081113",23
天津市,王顶堤故里,"117.137416,39.096333",华苑购物中心,"117.135449,39.081113",28
天津市,天津生态城万达广场,"117.760606,39.124777",滨海小外小学三部,"117.754924,39.118382",13
天津市,宜禾锦棠,"117.744194,39.112439",滨海小外小学三部,"117.754924,39.118382",17
天津市,汇金首府,"117.74558,39.104322",滨海小外小学三部,"117.754924,39.118382",30
天津市,柴楼庄园,"117.105427,39.270118",北辰区第二模范小学,"117.094676,39.279044",25
天津市,柴楼隆园,"117.102389,39.267369",北辰区第二模范小学,"117.094676,39.279044",29
天津市,柴楼兴园,"117.105936,39.268047",北辰区第二模范小学,"117.094676,39.279044",29
