城市名,起点名称,起点经纬度,终点名称,终点经纬度,开车,公共交通
深圳市,深业山水东城花园,"114.292733,22.720276",育贤学校,"114.329127,22.666068",25,41
深圳市,玺云著花园,"113.87303,22.801268",深圳市宝安区罗田小学,"113.934972,22.779724",23,47
深圳市,宝星阁,"114.084227,22.54223",君尚D区L1-12,"114.140554,22.578992",20,38
深圳市,安华小区,"114.026851,22.531322",君尚D区L1-12,"114.084227,22.54223",18,28
深圳市,开云府,"113.896031,22.479444",深圳湾学校,"113.94309,22.496011",19,28
深圳市,丽湖花园三期,"114.106822,22.630272",文华社区健康服务中心,"114.135025,22.544639",31,48
深圳市,阳光香格里家园,"114.272358,22.754578",人人购物广场(同乐同德路店),"114.315147,22.713762",24,44
深圳市,中海明德里,"114.050249,22.619986",深圳外国语学校(集团)龙华高中部,"114.079243,22.688228",21,58
深圳市,蔚蓝左岸花园,"114.227101,22.639043",龙鹏学校,"114.313053,22.674154",19,77
深圳市,缘来居,"113.90364,22.594488",BCIS,"113.934296,22.545731",26,49
深圳市,翰林华庭,"114.989062,22.823416",小漠卫生院,"115.037388,22.773711",21,64
深圳市,深物业彩天怡色家园,"114.066482,22.561308",一商场,"114.120076,22.535648",23,33
深圳市,罗湖区委宿舍,"114.053465,22.546199",福田区黄埔学校中学部,"114.130443,22.565051",25,37
深圳市,石油公司宿舍,"114.124961,22.560243",深圳市龙岗区第四人民医院尚峰社区健康服务中心,"114.137065,22.622309",16,40
深圳市,金石雅苑,"113.82827,22.681028",瑞盛百货,"113.836014,22.630604",13,35
深圳市,云上润府,"113.805187,22.692418",深圳市富源英美学校,"113.859737,22.64094",37,65
深圳市,厚德品园,"113.905421,22.575037",冠华育才学校,"113.930454,22.526174",31,48
深圳市,保利明玥澜岸花园,"114.322179,22.679066",秀新学校,"114.376751,22.738853",28,44
深圳市,诗宁里小区,"114.227101,22.639043",龙鹏学校,"114.233788,22.549733",34,78
深圳市,佳华沙湖广场,"114.325592,22.679",大润家百货,"114.373054,22.743695",28,35
深圳市,星河盛境三期御府,"114.212078,22.658411",深圳市龙岗区人民医院公园大地社区健康服务中心,"114.237612,22.711893",18,44
深圳市,花样年·好时光,"114.337651,22.688742",大润家百货,"114.373054,22.743695",22,31
深圳市,龙湖御湖境花园,"113.84419,22.722178",深圳市沙井上南学校,"113.87005,22.77939",17,50
深圳市,龙电花园A区,"113.919314,22.504014",天虹(京基·百纳广场南山店),"113.968678,22.531105",23,36
深圳市,蔚蓝海尚花园,"113.782071,22.732586",联投东方PARK,"113.858677,22.760609",25,38
深圳市,佳兆业茗萃园一期,"114.064442,22.632342",长坑社康服务中心,"114.141959,22.667969",37,45
深圳市,丹翠欣苑小区,"114.064442,22.632342",长坑社康服务中心,"114.141134,22.625874",26,47
深圳市,春和府,"114.319608,22.681458",大润家百货,"114.373054,22.743695",29,33
深圳市,万科金色领域,"113.816852,22.658908",芙蓉社康服务中心,"113.857232,22.729955",23,60
深圳市,凌云华府,"114.107459,22.568168",深圳市龙岗区第四人民医院尚峰社区健康服务中心,"114.137065,22.622309",17,39
深圳市,黎明大院,"114.053465,22.546199",福田区黄埔学校中学部,"114.124895,22.550445",24,37
深圳市,天韵府,"114.139545,22.580161",深圳市龙岗区德龙学校,"114.207718,22.641048",25,54
深圳市,水岸新都一期,"114.277339,22.748642",坪山旧市场,"114.347094,22.691244",31,46
深圳市,君胜熙玥湾,"114.322671,22.732093",龙岗中心医院集团同德社区健康服务中心,"114.331859,22.686077",22,52
深圳市,中海明德里,"114.020237,22.672581",六一中学,"114.050249,22.619986",32,62
深圳市,新莲大厦,"114.053536,22.561515",深圳市龙岗区时代学校,"114.108392,22.621855",21,50
深圳市,阳光高尔夫大厦,"113.936289,22.570307",深圳市第二高级中学,"114.02518,22.537457",20,45
深圳市,阳光新都荟花园,"114.220784,22.724934",平安里学校,"114.298723,22.721748",28,39
深圳市,豪城馨庭居,"113.897607,22.553967",深圳市南山区丽湖学校,"113.959095,22.588878",24,43
深圳市,灵芝新村洪浪十九区,"113.91292,22.566613",深圳市大磡小学,"113.971931,22.621543",35,50
深圳市,紫和嘉园,"114.252555,22.743132",龙岗中心医院集团坪西社区健康服务中心,"114.294098,22.769902",14,34
深圳市,风临洲,"113.836014,22.630604",瑞盛百货,"113.888812,22.559303",27,32
深圳市,泰福名苑,"113.836069,22.636115",宝安中医院,"113.898484,22.571273",23,50
深圳市,THETOWN乐城二期,"114.222348,22.671813",龙岗中心医院愉园社区健康服务中心,"114.233601,22.721713",21,29
深圳市,阅云境广场,"114.226852,22.686852",华升学校,"114.263706,22.730589",24,29
深圳市,东方威尼斯花园,"114.338966,22.68584",大润家百货,"114.373054,22.743695",24,34
深圳市,泰然小区,"114.026344,22.533922",深圳市罗湖区人民医院,"114.122198,22.53785",22,34
深圳市,龙祥苑,"113.898484,22.571273",宝安中医院,"113.96664,22.567876",24,46
深圳市,阅云境广场,"114.226852,22.686852",深圳市高级中学龙岗学校,"114.3153,22.695534",24,28
深圳市,兴龙大厦,"113.919762,22.488244",天虹(京基·百纳广场南山店),"113.968678,22.531105",26,34
深圳市,运输局住宅,"114.022607,22.523311",欣欣学校,"114.086287,22.535911",14,33
深圳市,保利明玥澜岸花园,"114.237612,22.711893",深圳市龙岗区人民医院公园大地社区健康服务中心,"114.322179,22.679066",30,56
深圳市,钱排村,"114.094314,22.543007",荔园小学玮鹏校区,"114.107013,22.590059",21,51
深圳市,银谷别墅,"114.022607,22.523311",欣欣学校,"114.076614,22.583587",31,54
深圳市,汉园茗院,"114.010257,22.596886",华南师范大学附属龙岗雅宝小学,"114.064846,22.604285",24,41
深圳市,佳兆业悦峰2期,"114.010314,22.648793",大浪赤岭头商贸城,"114.089102,22.628547",29,52
深圳市,现代城华庭,"113.875145,22.567781",径贝小学,"113.924266,22.517435",29,43
深圳市,皇岗花园大厦,"114.065236,22.527807",深圳科学高中五和学校,"114.067133,22.613539",23,44
深圳市,鸿荣源·宝中,"113.88644,22.547825",太子湾学校-小学部,"113.92037,22.48544",30,43
深圳市,绿城汇银·桂语兰庭,"113.931453,22.677413",锦驰致富广场A座,"113.942226,22.767043",37,38
深圳市,馨庭苑,"113.971931,22.621543",深圳市大磡小学,"114.036949,22.557389",32,67
深圳市,电信宿舍,"114.169291,22.560428",横岗高级中学,"114.182561,22.637244",23,62
深圳市,粤宝花园,"114.064442,22.632342",长坑社康服务中心,"114.110631,22.594696",26,42
深圳市,招商雍云府,"114.018287,22.716487",万科城社区健康服务中心,"114.073604,22.645194",32,85
苏州市,建发檀府,"120.580905,31.376119",旅游急救医院,"120.603436,31.321844",20,35
苏州市,新庄西路26号,"120.566751,31.318127",苏州市沧浪实验小学校,"120.633539,31.30156",27,41
苏州市,龙苑新村,"120.530949,31.277129",狮山当代MOMA-商业广场,"120.618456,31.269742",19,45
苏州市,华润橡树澜湾,"120.76199,31.641743",常熟市孝友中学,"120.783167,31.598066",17,52
苏州市,苏高新禹洲山云庭,"120.498791,31.307635",苏州大学附属第二医院三香路院区,"120.58441,31.295255",28,58
苏州市,今日家园一期,"120.561132,31.308794",苏州市沧浪实验小学校,"120.633539,31.30156",26,41
苏州市,炜赋书香河畔,"120.655487,31.465008",渭塘中学,"120.676583,31.535113",20,70
苏州市,新湖明珠城紫桂苑东区,"120.638393,31.183023",吴江赛格广场,"120.65806,31.141195",18,47
苏州市,石湖景苑一期,"120.530949,31.277129",狮山当代MOMA-商业广场,"120.623077,31.25152",23,48
苏州市,绿地理想城,"120.648564,31.171738",吴江和记商业广场,"120.692282,31.143865",16,53
苏州市,保利时光印象,"120.450959,31.365061",苏州高新区长江小学,"120.530787,31.341856",17,62
苏州市,常发豪郡南区,"121.066811,31.334899",昆山市花桥鑫苑小学(鑫苑校区),"121.135152,31.2814",22,61
苏州市,大境风华,"120.532006,31.26049",泰华东楼,"120.625263,31.290177",21,34
苏州市,保利姑苏瑧悦,"120.547554,31.366341",苏州市金阊实验中学,"120.586265,31.309172",20,52
苏州市,绿地太湖朗峯,"120.57941,31.27661",苏州高新区第一初级中学校教育集团滨河路校区,"120.632447,31.201381",28,51
苏州市,万科璞拾胥江华庭,"120.580059,31.286033",苏州市第一初级中学,"120.630745,31.313852",27,35
苏州市,同心璟苑,"120.66638,31.457831",缤购邻里,"120.679413,31.538399",19,68
苏州市,埭韵江南,"120.546668,31.427563",新天地I号馆,"120.63192,31.388062",20,81
苏州市,苏州湾铂珺庭,"120.619003,31.114401",东亚购物中心,"120.644999,31.161933",20,45
苏州市,爱情·溪岸花园,"120.769509,31.653184",开元小学,"120.793844,31.734468",17,76
苏州市,金淞湾花园,"120.756525,31.308231",中加国际高中,"120.824094,31.294702",20,53
苏州市,南环公寓,"120.530949,31.277129",狮山当代MOMA-商业广场,"120.634056,31.28465",21,48
苏州市,闸北新村,"121.25691,31.560247",浏家港中学,"121.26776,31.509572",12,44
苏州市,清静雅苑,"120.692894,31.251375",苏州市吴中区尹山湖实验小学,"120.730661,31.169026",29,113
苏州市,金地商置湖城风华,"120.789494,31.053378",北厍中学,"120.861832,31.036758",19,74
苏州市,虹溪璟庭,"120.506742,31.362028",狮山当代MOMA-商业广场,"120.530949,31.277129",17,41
苏州市,阳光昆城苑,"120.884894,31.397423",昆山市信义小学,"120.957317,31.397487",19,65
苏州市,金地峯范,"120.542829,31.253268",泰华东楼,"120.625263,31.290177",19,35
苏州市,果园一村,"121.095995,31.50633",金仓湖小学,"121.10781,31.437863",24,66
苏州市,灵岩新村,"120.520745,31.247663",金鹰国际广场(狮山路店),"120.549979,31.293423",20,28
苏州市,望湖玫瑰园,"120.872663,31.239223",张浦镇第二小学,"120.923494,31.287444",28,91
苏州市,万达华府(常熟),"120.734485,31.683548",常熟市孝友中学,"120.76199,31.641743",21,65
苏州市,五星新村一区,"120.752503,31.658008",常熟东南医院1号楼,"120.804824,31.632098",18,53
苏州市,金地商置湖城风华,"120.788929,31.050943",北厍小学,"120.861832,31.036758",19,72
苏州市,昆山国际上湖,"120.849275,31.437733",博爱医院(北门路),"120.951084,31.419565",19,87
苏州市,熙照华庭,"120.789494,31.053378",北厍中学,"120.865769,31.036764",19,71
苏州市,汇景名苑,"120.553465,30.87426",南麻中学,"120.632999,30.905059",23,62
苏州市,水香公寓,"120.564772,31.288275",小学高中,"120.621792,31.267613",17,39
苏州市,青藤雅苑,"120.769509,31.653184",开元小学,"120.78563,31.588982",18,84
苏州市,晴湾上园一区,"120.725576,31.375566",中加国际高中,"120.756525,31.308231",17,38
苏州市,绿景苏州公馆,"120.57941,31.27661",苏州高新区第一初级中学校教育集团滨河路校区,"120.595768,31.215687",18,35
苏州市,朴石云锦雅筑,"120.726992,31.611335",昆承中学,"120.777262,31.661238",17,68
苏州市,五潨泾澄院,"120.646307,31.299864",健生源医院(葑门路),"120.664073,31.37778",22,60
苏州市,大上海宝岛别墅,"121.084712,31.301494",花桥中心小学校,"121.156169,31.286266",17,35
苏州市,高尔夫鑫苑,"121.119052,31.470412",太仓市科教新城实验小学,"121.138679,31.421521",18,74
苏州市,四季星光璟园,"120.615204,31.473856",卫星小学,"120.673203,31.464408",17,78
苏州市,教师新村(吴江区),"120.58336,31.195881",越溪实验中学,"120.62859,31.167442",18,55
苏州市,内马路散盘,"120.600876,31.334489",平江医院,"120.632467,31.285021",26,46
苏州市,朴石云锦雅筑,"120.726992,31.611335",常熟市第五人民医院(珠江路),"120.740611,31.66312",22,49
苏州市,玉山宝岛丽园,"120.884894,31.397423",昆山市信义小学,"120.970089,31.399716",24,69
苏州市,苏州恒大珺睿庭,"120.615128,31.451315",新天地I号馆,"120.63192,31.388062",20,52
苏州市,绿地琥珀澜庭,"120.739113,31.639875",常熟市第一人民医院,"120.78324,31.590993",20,76
苏州市,恒大悦澜湾,"120.739113,31.639875",常熟市第一人民医院,"120.775576,31.571204",19,71
苏州市,人民路2061号,"120.548113,31.27833",苏州高新区狮山实验小学校竹园分校区,"120.617323,31.324128",40,55
苏州市,绿城紫薇花开,"120.65479,31.409579",苏州大学实验学校,"120.655628,31.458081",15,53
苏州市,星胜客（北）,"120.755394,31.315929",兆佳巷邻里中心,"120.819595,31.301747",20,49
苏州市,中信泰富玖著云庭,"120.599425,31.182239",贤都时代广场,"120.674738,31.178824",12,70
苏州市,同城光明馨座花园,"121.043739,31.342148",夏桥邻里中心,"121.113029,31.295284",19,43
苏州市,新华村,"120.788929,31.050943",北厍小学,"120.836808,31.005375",23,81
苏州市,鸿运家园（浒墅关）,"120.506722,31.366629",金鹰国际广场(狮山路店),"120.549979,31.293423",19,29
苏州市,绿地潮映江南,"120.823686,31.031701",周庄人民医院,"120.853095,31.117256",26,92
苏州市,隆胜兰郡,"120.548113,31.27833",苏州高新区狮山实验小学校竹园分校区,"120.564761,31.330597",22,43
苏州市,蓬曦园C6区娄江新村,"121.033621,31.392874",昆山经济技术开发区高级中学,"121.082568,31.36586",20,42
苏州市,茶风商苑,"120.86509,31.243704",苏州市吴中区东升学校(澄湖校区),"120.950659,31.286142",26,81
苏州市,华侨城溪语雅园,"120.853377,31.544527",昆山通海实验中学,"120.876785,31.461255",19,92
苏州市,梅香雅舍,"120.400204,31.300618",苏州香雪海小学,"120.438806,31.227789",19,67
苏州市,太湖朗郡,"120.427476,31.231881",奥特莱斯,"120.517049,31.278705",26,50
苏州市,北辰观澜府（北区）,"120.415714,31.223906",木渎金山高级中学,"120.470339,31.262965",18,73
苏州市,青云瑧境,"120.777262,31.661238",昆承中学,"120.778447,31.615325",12,51
苏州市,美之国花园别墅,"120.564772,31.288275",小学高中,"120.611105,31.264144",14,36
苏州市,四季星光璟园,"120.63192,31.388062",新天地I号馆,"120.673203,31.464408",24,54
苏州市,创元临澜墅,"120.476887,31.126761",横泾实验小学,"120.548798,31.174729",21,77
苏州市,天健泓悦府,"120.64171,31.113503",东亚购物中心,"120.644999,31.161933",16,45
苏州市,荣尚幸福里,"120.585089,31.687925",圆圆城市生活广场,"120.62376,31.620151",14,74
苏州市,大渔景苑,"120.912701,31.417995",昆山市第二人民医院,"120.952254,31.38111",20,37
苏州市,龙湖未来御湖境,"120.600876,31.334489",平江医院,"120.631414,31.419779",23,49
苏州市,苏州环贸广场,"120.646307,31.299864",健生源医院(葑门路),"120.716301,31.323527",20,33
苏州市,蓝天家园（三期）,"120.758599,31.641985",常熟市东南实验小学,"120.801306,31.604417",20,55
苏州市,龙景花苑七区,"120.393629,31.334021",望亭中心小学(南校区),"120.444911,31.403103",17,63
苏州市,熙和风雅阁,"120.610011,31.308762",学士中心小学校,"120.637009,31.378462",28,44
苏州市,莫厘二村,"120.406932,31.080414",临湖第一中学,"120.464474,31.131865",15,63
苏州市,绿地翡丽云庭,"120.768425,31.68424",常熟市东南实验小学,"120.801306,31.604417",21,86
苏州市,太湖未来绿洲煕岸,"120.41612,31.300892",胥口第二实验小学,"120.482463,31.23287",19,85
苏州市,常熟万达广场,"120.660623,31.684201",虞山镇东益小学,"120.733247,31.682956",15,79
苏州市,嘉骏峰庭,"120.525607,31.373917",苏州市草桥中学校,"120.594122,31.341236",19,42
苏州市,湖西银座,"120.57941,31.27661",苏州高新区第一初级中学校教育集团滨河路校区,"120.682479,31.266783",23,42
苏州市,花语澜苑,"120.752379,31.246072",车坊人民医院,"120.819585,31.312227",24,61
苏州市,青云瑧境,"120.690359,31.62162",尚湖镇颜巷小学,"120.778447,31.615325",12,89
苏州市,龙景花苑三区,"120.397113,31.332265",苏州科技城医院通安分院,"120.477495,31.387732",21,82
苏州市,银河柳岸,"120.767111,31.668458",世贸搜秀中心,"120.857949,31.711749",15,56
