城市名,起点名称,起点经纬度,终点名称,终点经纬度,距离
苏州市,东浜新苑北区,"120.547554,31.366341",苏州高新区第一初级中学校教育集团滨河路校区,"120.550411,31.315178",9.067
苏州市,东浜新苑北区,"120.547554,31.366341",苏州市第一初级中学,"120.57941,31.27661",13.192
苏州市,东浜新苑北区,"120.547554,31.366341",苏州市金阊实验中学,"120.630745,31.313852",14.297
苏州市,四季印象澜庭,"120.449342,30.914847",友谊商场,"120.514247,30.913568",9.786
苏州市,四季印象澜庭,"120.449342,30.914847",湖畔新天地,"120.609413,30.898499",18.412
苏州市,四季印象澜庭,"120.449342,30.914847",盛泽凤凰荟购物中心,"120.611113,30.907649",20.138
苏州市,苏高新禹洲山云庭,"120.498791,31.307635",苏州高新区第一初级中学校教育集团滨河路校区,"120.547554,31.366341",10.837
苏州市,苏高新禹洲山云庭,"120.498791,31.307635",小学高中,"120.564772,31.288275",9.564
苏州市,苏高新禹洲山云庭,"120.498791,31.307635",苏州市金阊实验中学,"120.57941,31.27661",11.772
苏州市,金双湖花园,"120.66638,31.457831",阳澄湖商场,"120.72586,31.48097",8.652
苏州市,金双湖花园,"120.66638,31.457831",邻里家购物中心,"120.777111,31.464917",15.747
苏州市,苏高新上华璟庭,"120.543495,31.309466",东汇,"120.614037,31.365392",11.942
苏州市,苏高新上华璟庭,"120.543495,31.309466",竹苑口袋公园,"120.632695,31.331826",10.259
苏州市,苏高新上华璟庭,"120.543495,31.309466",乾唐公园,"120.643564,31.294939",15.258
苏州市,润园(张家港市),"120.527793,31.853955",吉麦德购物广场,"120.556143,31.889076",5.364
苏州市,润园(张家港市),"120.527793,31.853955",人人乐(江帆路店),"120.633375,31.856261",13.909
苏州市,东港怡乐花园,"120.595623,31.324031",山塘中心小学,"120.650571,31.319491",8.743
苏州市,东港怡乐花园,"120.595623,31.324031",PRIMARY SCHOOL,"120.679926,31.257376",16.422
苏州市,上实海上都荟,"120.4899,31.212258",长善园,"120.532257,31.267214",10.885
苏州市,上实海上都荟,"120.4899,31.212258",新动力苏州太湖汽摩运动公园,"120.610344,31.30419",21.562
苏州市,上实海上都荟,"120.4899,31.212258",承德里口袋公园,"120.623112,31.311749",23.103
苏州市,银泉新村,"120.99643,31.337965",世纪华联超市(春阳店),"121.082261,31.364097",12.463
苏州市,金湖湾花园,"120.713005,31.372825",苏州奕欧来奥特莱斯,"120.734407,31.317609",8.297
苏州市,金湖湾花园,"120.713005,31.372825",唯盛邻里中心,"120.761414,31.378801",7.466
苏州市,金湖湾花园,"120.713005,31.372825",鑫邻里,"120.78653,31.274092",18.166
苏州市,湖光山色,"120.397358,31.295826",木渎金山高级中学,"120.435155,31.22832",10.764
苏州市,湖光山色,"120.397358,31.295826",藏书中学,"120.470339,31.262965",9.371
苏州市,湖畔春晓,"120.617262,31.396794",相城区蠡口第二中学,"120.676017,31.470696",12.458
苏州市,湖畔春晓,"120.617262,31.396794",苏州大学实验学校高中部,"120.692138,31.428618",11.922
苏州市,熙和平江雅园,"120.564772,31.288275",小学高中,"120.599699,31.350745",11.674
苏州市,熙和平江雅园,"120.564772,31.288275",苏州市第一初级中学,"120.630745,31.313852",8.456
苏州市,晨曦园,"120.990908,31.404425",科教新城南郊小学,"121.104411,31.446504",14.278
苏州市,鲁能泰山9号,"120.619893,31.453368",第一人民医院辛庄医院,"120.66242,31.539761",13.048
苏州市,鲁能泰山9号,"120.619893,31.453368",相城区漕湖人民医院永昌分院,"120.714801,31.476207",15.17
苏州市,逸品阁繁华里二期,"120.580473,31.210692",吴江经济开发区实验初级中学,"120.647564,31.1777",10.013
苏州市,逸品阁繁华里二期,"120.580473,31.210692",西浦附校高中,"120.691432,31.157256",16.41
苏州市,青云台,"120.447396,31.416944",苏州科技城医院通安分院,"120.509848,31.426897",7.187
苏州市,青云台,"120.447396,31.416944",中法友好医院浒关院区,"120.515031,31.374926",9.189
苏州市,朴石云锦雅筑,"120.726992,31.611335",常熟市孝友中学,"120.76199,31.641743",6.396
苏州市,朴石云锦雅筑,"120.726992,31.611335",昆承中学,"120.776429,31.659358",9.365
苏州市,朴石云锦雅筑,"120.726992,31.611335",江苏省常熟中学,"120.777262,31.661238",12.945
苏州市,碧海家园三区,"120.731514,31.667561",上海交通大学附属第六人民医院合作医院,"120.758269,31.647467",4.864
苏州市,碧海家园三区,"120.731514,31.667561",常熟美迪柯医院,"120.768302,31.686592",5.932
苏州市,荷美名邸,"120.588502,31.400579",东汇,"120.614037,31.365392",10.541
苏州市,荷美名邸,"120.588502,31.400579",府南公园,"120.643041,31.36568",13.134
苏州市,澄苑花园别墅,"120.777111,31.464917",心之尚,"120.871874,31.459035",18.344
苏州市,澄苑花园别墅,"120.777111,31.464917",万悦花园,"120.974638,31.459331",27.456
苏州市,中梁天御二区,"120.547554,31.366341",苏州高新区第一初级中学校教育集团滨河路校区,"120.564772,31.288275",12.067
苏州市,中梁天御二区,"120.547554,31.366341",小学高中,"120.57941,31.27661",13.192
苏州市,中梁天御二区,"120.547554,31.366341",苏州市金阊实验中学,"120.611359,31.339405",8.157
苏州市,绿地理想城,"120.630625,31.167276",吴江区实验初级中学,"120.692282,31.143865",10.225
苏州市,东方家园,"120.957761,31.380295",和群百货商场,"121.039166,31.410908",10.735
苏州市,东方家园,"120.957761,31.380295",集江商城,"121.043739,31.342148",11.382
苏州市,建屋紫云庭,"120.643564,31.294939",丹桂路口袋公园,"120.725355,31.264579",11.783
苏州市,海悦花园三区,"120.660856,31.341788",苏州工业园区娄葑学校,"120.750577,31.318858",14.43
苏州市,碧桂园河湾星著,"120.568057,31.417795",苏州市相城人民医院,"120.623922,31.373512",10.967
苏州市,碧桂园河湾星著,"120.568057,31.417795",苏州市广济医院,"120.667799,31.39297",11.346
苏州市,中海佰贤居,"120.739113,31.639875",常熟博爱医院,"120.793395,31.644293",6.479
苏州市,玲珑湾花园三区,"120.632695,31.331826",竹苑口袋公园,"120.698362,31.329625",8.64
苏州市,玲珑湾花园三区,"120.632695,31.331826",白鹭园,"120.720817,31.270833",16.864
苏州市,映溪四季花园,"120.405911,31.377422",通安金墅小学,"120.441619,31.343348",6.639
苏州市,映溪四季花园,"120.405911,31.377422",东桥中心小学,"120.442704,31.427922",8.918
苏州市,映溪四季花园,"120.405911,31.377422",苏州科技城实验小学校科业校区,"120.506924,31.431658",13.32
苏州市,中梁海伦堡滨湖云璟,"120.390007,30.902764",立国小学,"120.469821,30.885422",12.53
苏州市,璞悦雅筑,"120.65731,31.557157",大润发(常熟店),"120.699173,31.622964",10.166
苏州市,璞悦雅筑,"120.65731,31.557157",新合作常客隆(杨园店),"120.724769,31.591594",9.878
苏州市,沙工新村,"120.497415,31.935057",张家港市鹿苑医院,"120.536494,31.858724",12.373
苏州市,沙工新村,"120.497415,31.935057",张家港晨阳医院,"120.585041,31.880789",14.031
苏州市,华庭苑,"120.601853,31.361573",谷谷超市,"120.614443,31.254311",18.897
苏州市,华庭苑,"120.601853,31.361573",华润万家大卖场华东(梦想玩国阳澄湖西路店),"120.659131,31.318492",11.213
苏州市,华庭苑,"120.601853,31.361573",乐购express(苏州广电大厦店),"120.734838,31.323596",18.482
苏州市,络香路3号,"120.580478,31.298323",健生源医院(葑门路),"120.639269,31.272912",9.034
苏州市,络香路3号,"120.580478,31.298323",苏州瑞华迎春医院,"120.640991,31.255941",10.748
苏州市,万丰家园二区,"120.824493,31.613281",小康公园,"120.853288,31.454099",24.026
苏州市,万丰家园二区,"120.824493,31.613281",巴城湖公园,"120.862788,31.460662",22.818
苏州市,银杏苑(姑苏区),"120.58461,31.306337",华润万家(越溪店),"120.593097,31.216487",13.405
苏州市,银杏苑(姑苏区),"120.58461,31.306337",谷谷超市,"120.601853,31.361573",7.853
苏州市,银杏苑(姑苏区),"120.58461,31.306337",华润万家大卖场华东(梦想玩国阳澄湖西路店),"120.614443,31.254311",8.385
苏州市,时光青澄,"120.724874,31.327109",地下商场,"120.745616,31.374642",9.246
苏州市,城投地产朗诗乐府,"120.570565,31.215679",长桥中心小学,"120.616635,31.146875",16.195
苏州市,蓝城垂虹桃花源,"120.58278,31.213257",苏大附一院集团瑞颐医院,"120.651987,31.149435",16.618
苏州市,花园弄散盘,"120.564772,31.288275",小学高中,"120.620797,31.319193",8.259
苏州市,花园弄散盘,"120.564772,31.288275",苏州工业园区景城学校,"120.72237,31.32711",21.4
苏州市,凯马悠尚生活广场,"120.544034,31.253851",金门公园,"120.576087,31.307296",10.71
苏州市,凯马悠尚生活广场,"120.544034,31.253851",丹桂路口袋公园,"120.588148,31.31833",16.404
苏州市,凯马悠尚生活广场,"120.544034,31.253851",凝翠园,"120.645957,31.267871",12.168
苏州市,万城缦山居,"120.66939,31.751608",常熟市第一人民医院,"120.704825,31.685439",13.209
苏州市,万城缦山居,"120.66939,31.751608",港口医院(南环路),"120.740611,31.66312",16.152
苏州市,沙葛新村,"120.943999,31.401198",新吴园,"120.947642,31.28511",17.275
苏州市,沙葛新村,"120.943999,31.401198",水秀公园,"120.955037,31.31361",15.148
苏州市,鹿山雅苑,"120.488482,31.311098",狮山当代MOMA-商业广场,"120.530949,31.277129",7.942
苏州市,鹿山雅苑,"120.488482,31.311098",金鹰国际广场(狮山路店),"120.549979,31.293423",8.744
苏州市,鹿山雅苑,"120.488482,31.311098",新区港龙城购物中心,"120.558795,31.286891",9.753
苏州市,绿地云景,"120.588323,31.133431",东亚购物中心,"120.644999,31.161933",9.282
苏州市,绿地云景,"120.588323,31.133431",贤都时代广场,"120.648564,31.171738",11.233
苏州市,绿地云景,"120.588323,31.133431",吴江和记商业广场,"120.674738,31.178824",12.734
苏州市,绿城招商柳岸晓风,"120.549415,31.266641",苏州高新区第一初级中学校教育集团滨河路校区,"120.578733,31.188763",19.751
苏州市,绿城招商柳岸晓风,"120.549415,31.266641",华中师范大学附属南行中学,"120.630625,31.167276",20.298
苏州市,新希望锦麟云境,"120.618094,31.12279",吴江经济技术开发区山湖花园小学(淞南阳光校区),"120.644988,31.062162",10.106
苏州市,新希望锦麟云境,"120.618094,31.12279",直港辅导小学,"120.665484,31.184913",13.771
苏州市,新希望锦麟云境,"120.618094,31.12279",吴江经济技术开发区爱心小学,"120.682134,31.158297",9.4
苏州市,山云轩,"120.498248,31.305572",苏州高新区第一初级中学校教育集团滨河路校区,"120.547554,31.366341",11.065
苏州市,山云轩,"120.498248,31.305572",小学高中,"120.564772,31.288275",9.792
苏州市,山云轩,"120.498248,31.305572",苏州市金阊实验中学,"120.57941,31.27661",12.0
苏州市,中建和月泊庭,"120.600876,31.334489",平江医院,"120.623614,31.284376",7.568
苏州市,达西庄园,"120.390007,30.902764",立国小学,"120.469821,30.885422",12.53
苏州市,达西庄园,"120.390007,30.902764",苏州市吴江区七都小学(吴越校区),"120.495482,30.977657",16.654
苏州市,中建阅湖之星,"120.59204,31.204169",越来溪公园,"120.609214,31.153815",9.707
苏州市,中建阅湖之星,"120.59204,31.204169",新湖郁金香公园,"120.630248,31.210258",4.816
苏州市,中建阅湖之星,"120.59204,31.204169",渔乐公园(东湖钓鱼园),"120.634291,31.183498",8.608
苏州市,琴萃雅院,"120.728182,31.644162",泰慈,"120.734118,31.668437",4.872
苏州市,琴萃雅院,"120.728182,31.644162",烟雨园,"120.763796,31.675129",7.105
苏州市,琴萃雅院,"120.728182,31.644162",常福园,"120.772484,31.633059",5.549
苏州市,怡馨佳苑,"120.735705,31.700921",常熟市孝友中学,"120.76199,31.641743",9.771
苏州市,怡馨佳苑,"120.735705,31.700921",昆承中学,"120.776429,31.659358",12.072
苏州市,怡馨佳苑,"120.735705,31.700921",江苏省常熟中学,"120.777262,31.661238",11.577
苏州市,华润润鸿四季,"120.591577,31.263282",苏州瑞华迎春医院,"120.640991,31.255941",6.0
苏州市,华润润鸿四季,"120.591577,31.263282",苏州瑞金医院,"120.646307,31.299864",11.138
苏州市,上社苑,"120.853288,31.454099",巴城阳澄湖景区巴解园,"120.908686,31.496421",9.322
苏州市,上社苑,"120.853288,31.454099",福园公园,"120.930912,31.421415",11.243
苏州市,上社苑,"120.853288,31.454099",金池园,"120.939359,31.425982",11.741
苏州市,悦澜湾雅园,"120.739113,31.639875",常熟市沙家浜康复医学中心,"120.777382,31.574448",10.535
苏州市,悦澜湾雅园,"120.739113,31.639875",上海交通大学附属第六人民医院合作医院,"120.8458,31.545694",20.611
苏州市,上实海上都荟,"120.470339,31.262965",苏州高新区第一初级中学校教育集团滨河路校区,"120.532257,31.267214",8.002
苏州市,上实海上都荟,"120.470339,31.262965",木渎金山高级中学,"120.57941,31.27661",13.386
苏州市,上实海上都荟,"120.470339,31.262965",越溪实验中学,"120.58336,31.195881",21.012
苏州市,新康花园城市韵律,"120.511073,31.239851",什物谷(金运店),"120.592402,31.279657",11.145
苏州市,新康花园城市韵律,"120.511073,31.239851",华润万家(越溪店),"120.593097,31.216487",13.363
苏州市,新康花园城市韵律,"120.511073,31.239851",华润万家大卖场华东(梦想玩国阳澄湖西路店),"120.601853,31.361573",21.639
苏州市,大悦繁华雅筑,"120.561235,31.432412",中兴商场,"120.634206,31.417366",9.595
苏州市,大悦繁华雅筑,"120.561235,31.432412",唯盛邻里中心,"120.638652,31.368928",14.686
苏州市,御王府,"120.233746,31.109371",慈里小学,"120.319202,31.107327",11.16
苏州市,碧波花园二区,"120.593097,31.216487",华润万家(越溪店),"120.630463,31.258484",7.329
苏州市,碧波花园二区,"120.593097,31.216487",上海华联超市(星港街),"120.678643,31.324281",19.436
苏州市,碧波花园二区,"120.593097,31.216487",世纪华联超市(保利店),"120.684378,31.249174",11.337
苏州市,博雅苑,"120.570565,31.215679",苏州市育才学校,"120.606451,31.265901",10.23
苏州市,博雅苑,"120.570565,31.215679",山塘中心小学,"120.610011,31.308762",17.736
苏州市,首开悦澜湾,"120.632695,31.331826",白鹭园,"120.72025,31.357185",12.312
苏州市,首开悦澜湾,"120.632695,31.331826",湖滨公园,"120.720817,31.270833",16.864
苏州市,保利天汇星湖,"120.643413,31.308762",华润万家OLE精品超市(苏州中心),"120.725164,31.351703",11.36
苏州市,中海狮山云起,"120.556388,31.277354",泰华东楼,"120.611027,31.343139",12.607
苏州市,中海狮山云起,"120.556388,31.277354",冠芝霖广场,"120.621653,31.308565",9.151
苏州市,永康小区,"120.580473,31.210692",吴江经济开发区实验初级中学,"120.642682,31.163963",11.217
苏州市,永康小区,"120.580473,31.210692",西浦附校高中,"120.691432,31.157256",16.41
苏州市,长和新村,"120.447396,31.416944",苏州科技城医院通安分院,"120.50657,31.422795",7.668
苏州市,长和新村,"120.447396,31.416944",中法友好医院浒关院区,"120.515031,31.374926",9.189
苏州市,九章赋雅院,"120.765801,31.643264",大润发(常熟店),"120.789567,31.585291",9.385
苏州市,九章赋雅院,"120.765801,31.643264",好又多购物广场(唐市店),"120.821757,31.614495",9.692
苏州市,虹溪璟庭,"120.447396,31.416944",相城区中医医院门诊,"120.544847,31.313223",16.362
苏州市,天健清风和景雅苑,"120.5955,31.215608",万宝财富商业广场金街9号,"120.608125,31.151373",10.979
苏州市,天健清风和景雅苑,"120.5955,31.215608",绿景ZOll佐阾,"120.648437,31.161468",11.706
苏州市,逸品阁繁华里二期,"120.568921,31.190955",江苏省震泽中学,"120.638371,31.124036",17.475
苏州市,逸品阁繁华里二期,"120.568921,31.190955",苏州大学附属尹山湖中学,"120.647564,31.1777",10.779
苏州市,逸品阁繁华里二期,"120.568921,31.190955",苏州北美外国语学校,"120.689553,31.251365",20.339
苏州市,九龙仓·翠樾庭,"120.576087,31.307296",东汇,"120.600111,31.388802",11.451
苏州市,九龙仓·翠樾庭,"120.576087,31.307296",府南公园,"120.643041,31.36568",12.652
