中心小区名称,竞品小区名称,距离
众安朝阳8号,开元广场,0.91
武林门新村,瑞琪公寓,0.94
武林门新村,恒升花苑,0.64
武林门新村,沈塘苑,0.86
武林门新村,建工新村,0.59
武林门新村,星河明苑,0.6
武林门新村,文三新村,0.42
武林门新村,窑背巷6号,0.5
武林门新村,莫干新村,0.81
武林门新村,中大文锦苑,0.57
武林门新村,华龙温泉公寓,0.45
武林门新村,叶青随苑,0.89
武林门新村,罗马公寓,0.74
武林门新村,沈塘铭苑,0.95
武林门新村,小河东村,0.62
武林门新村,沈塘新村,0.31
武林门新村,宁波大厦,0.45
武林门新村,豆腐里,0.92
武林门新村,远东新月公寓,0.83
武林门新村,西溪河东,0.9
武林门新村,瑞祺大厦,0.93
武林门新村,邮电新村,0.38
武林门新村,松木场河东,0.86
武林门新村,浅水湾城市花园,0.94
武林门新村,新河公寓,0.9
武林门新村,武林花园,0.37
武林门新村,混堂桥,0.86
武林门新村,金祝新村,0.72
武林门新村,嘉璟华庭,0.7
武林门新村,红石中央花苑,0.97
武林门新村,文二新村,0.97
武林门新村,景湖苑,0.99
武林门新村,半道红小区,0.54
武林门新村,大塘新村,0.74
武林门新村,启真名苑,0.73
武林门新村,百大花园,0.48
武林门新村,长征新村,0.82
武林门新村,锦绣文苑,0.34
武林门新村,金祝花园,0.79
武林门新村,新世纪大厦,0.81
武林门新村,上宁新村,0.54
武林门新村,红石商务大厦,0.97
武林门新村,沈塘东村,0.81
武林门新村,武林公寓,0.88
武林门新村,崇文公寓,0.61
武林门新村,武林壹号,0.83
武林门新村,沿山河新村,0.84
武林门新村,文天公寓,0.38
武林门新村,杭大新村,0.93
武林门新村,武林巷38号,0.38
武林门新村,白马公寓,0.97
武林门新村,胜利新村,0.66
武林门新村,松木场河西,0.89
武林门新村,文锦大厦,0.52
武林门新村,中环大厦,0.89
武林门新村,松溪公寓,0.67
武林门新村,日晖新村,0.77
红杉雅园,秀月家园桂月苑,0.79
红杉雅园,秀月家园南区,0.96
红杉雅园,阳光郡,0.88
红杉雅园,新星小区,0.9
红杉雅园,都市水乡水滟苑,0.45
红杉雅园,金源公寓(西湖),0.97
红杉雅园,丽晶湾,0.99
红杉雅园,都市水乡水曲苑,0.48
红杉雅园,都市水乡水碧苑,0.04
红杉雅园,远洋建华宸章新邸,0.76
红杉雅园,亲亲家园四期,0.64
红杉雅园,天阳美林湾,0.91
红杉雅园,都市水乡水月苑,0.17
红杉雅园,都市水乡水清苑,0.17
红杉雅园,亲亲家园一期,0.85
红杉雅园,都市水乡水涟苑,0.35
红杉雅园,荣安招商祥宸府,0.67
红杉雅园,都市水乡水秀苑,0.51
红杉雅园,嘉华公寓,0.63
红杉雅园,新世纪花苑,0.52
红杉雅园,都市水乡水起苑,0.28
红杉雅园,三墩美都公寓,0.46
红杉雅园,信鸿花园南区,0.97
红杉雅园,秀月家园北区,0.77
红杉雅园,金帝花园,0.68
红杉雅园,亲亲家园三期,0.94
红杉雅园,长青嘉苑,0.76
红杉雅园,兰韵天城,0.78
红杉雅园,都市水乡水映苑,0.35
红杉雅园,金厦公寓,0.48
红杉雅园,润达花园,0.35
红杉雅园,信鸿花园北区,0.92
红杉雅园,紫金港湾,0.93
赞成赞城,名城博园,0.35
中豪凤起广场,南肖埠御景苑,0.75
中豪凤起广场,广茵大厦,0.96
中豪凤起广场,蔚蓝公寓,0.21
中豪凤起广场,月季公寓,0.76
中豪凤起广场,景芳五区,0.89
中豪凤起广场,南肖埠文景苑,0.75
中豪凤起广场,华家池农大宿舍,0.99
中豪凤起广场,农业厅第三住宅区,0.69
中豪凤起广场,青春都市公寓,0.62
中豪凤起广场,南肖埠北景东苑,0.44
中豪凤起广场,采荷小区红菱邨,0.87
中豪凤起广场,金秋花园,0.37
中豪凤起广场,景芳二区,0.63
中豪凤起广场,南肖埠社区,0.57
中豪凤起广场,紫藕小区,0.7
中豪凤起广场,三新家园,0.24
中豪凤起广场,采荷绿萍,0.74
中豪凤起广场,省水利厅宿舍,0.49
中豪凤起广场,衍新玉府,0.98
中豪凤起广场,三叉新村,0.19
中豪凤起广场,百大绿城西子国际,0.63
中豪凤起广场,广景苑,0.3
中豪凤起广场,汇鑫枫景苑,0.34
中豪凤起广场,钱江六苑,0.79
中豪凤起广场,交运大厦,1.0
中豪凤起广场,火电宿舍,0.82
中豪凤起广场,景芳三区,0.59
中豪凤起广场,南肖埠景和苑,0.53
中豪凤起广场,景芳新五区,1.0
中豪凤起广场,景苑公寓(江干),0.78
中豪凤起广场,新城时代广场,0.37
中豪凤起广场,景芳四区,0.85
中豪凤起广场,钱江四苑,0.99
中豪凤起广场,妇保宿舍,0.86
中豪凤起广场,南肖埠北景西苑,1.0
中豪凤起广场,金兰池公寓,0.86
中豪凤起广场,景芳一区,0.35
中豪凤起广场,钱江七苑,0.74
小河东村,沈塘苑,0.63
小河东村,建工新村,0.76
小河东村,庆晖公寓,0.94
小河东村,星河明苑,0.33
小河东村,五一新村,0.93
小河东村,莫干新村,0.88
小河东村,华龙温泉公寓,0.51
小河东村,叶青随苑,0.43
小河东村,罗马公寓,0.8
小河东村,沈塘铭苑,0.57
小河东村,武林门新村,0.62
小河东村,天巢花苑,0.84
小河东村,沈塘新村,0.66
小河东村,红石公寓,0.81
小河东村,环北新村,0.85
小河东村,青园小区,0.63
小河东村,宁波大厦,0.77
小河东村,豆腐里,0.72
小河东村,远东新月公寓,0.8
小河东村,稻香园南区,0.67
小河东村,邮电新村,0.69
小河东村,浅水湾城市花园,0.94
小河东村,新河公寓,0.88
小河东村,武林花园,0.86
小河东村,混堂桥,0.77
小河东村,嘉璟华庭,0.34
小河东村,红石中央花苑,0.74
小河东村,米市新村,0.95
小河东村,景湖苑,0.95
小河东村,半道红小区,0.19
小河东村,武林外滩,0.7
小河东村,大塘新村,0.2
小河东村,朝晖七区,0.9
小河东村,黎明园,0.86
小河东村,稻香园高层公寓,0.85
小河东村,百大花园,0.14
小河东村,长征新村,0.55
小河东村,锦绣文苑,0.68
小河东村,新世纪大厦,0.46
小河东村,红石商务大厦,0.8
小河东村,沈塘东村,0.53
小河东村,武林公寓,0.49
小河东村,崇文公寓,0.99
小河东村,武林壹号,0.25
小河东村,文天公寓,0.95
小河东村,武林巷38号,0.99
小河东村,白马公寓,0.47
小河东村,胜利新村,0.92
小河东村,文晖苑,0.87
小河东村,叶青苑,0.51
小河东村,中环大厦,0.78
小河东村,日晖新村,1.0
小河东村,稻香园北区,0.97
小河东村,水稻大厦,0.97
朗庭公馆,长兴苑小区,0.85
朗庭公馆,绿城华润晓月映翠,0.71
朗庭公馆,康悦香庄,0.95
朗庭公馆,白马湖小区,0.94
朗庭公馆,湖漫雅筑,0.28
朗庭公馆,长河商厦,0.45
朗庭公馆,铂金名筑,0.61
朗庭公馆,江南铭庭,0.34
朗庭公馆,保亿风景蝶院,0.28
朗庭公馆,南岸晶都花园,0.83
城中小区,南都商居,0.19
城中小区,米兰商厦,0.16
城中小区,广业影城嘉园,0.83
城中小区,鑫龙公寓,0.07
城中小区,滨江中杭小区,0.45
城中小区,新天地单身公寓,0.99
城中小区,鑫龙桂花苑,0.91
城中小区,瑶琳小区,0.15
城中小区,江南小区,0.43
城中小区,家景星城,0.97
城中小区,迎春公寓,0.52
城中小区,富欧罗兰公寓,0.49
城中小区,南洋新村,0.55
城中小区,金马新苑,0.29
城中小区,金龙花园,0.33
城中小区,红楼之星,0.75
城中小区,江城墅园,0.87
城中小区,一品江山,0.63
城中小区,瑶琳嘉苑,0.38
城中小区,文苑,0.62
湖畔花园太子苑,金成花园,0.73
湖畔花园太子苑,莲花港家园,0.76
湖畔花园太子苑,湖畔花园桃花苑,0.1
湖畔花园太子苑,文苑小区,0.97
湖畔花园太子苑,天湖公寓,0.48
湖畔花园太子苑,绿洲湾,0.53
湖畔花园太子苑,科技新村,0.91
湖畔花园太子苑,湖畔花园风荷苑,0.14
湖畔花园太子苑,湖畔花园夕照苑,0.39
湖畔花园太子苑,阳光地带花园,0.94
湖畔花园太子苑,南都德迦东区,1.0
湖畔花园太子苑,南都花园,0.29
湖畔花园太子苑,绿城兰桂花园,0.63
湖畔花园太子苑,湖畔大厦,0.24
湖畔花园太子苑,湖畔花园春晓苑,0.21
湖畔花园太子苑,金桂大厦,0.82
湖畔花园太子苑,物华小区,0.78
湖畔花园太子苑,新金都城市花园,0.58
湖畔花园太子苑,文溪鼎园,0.36
湖畔花园太子苑,政新花园,0.36
湖畔花园太子苑,湖畔花园闻莺苑,0.36
湖畔花园太子苑,湖畔花园梦泉苑,0.32
湖畔花园太子苑,湖畔花园吐翠苑,0.28
湖畔花园太子苑,天河西苑,0.37
湖畔花园太子苑,金成嘉南公寓,0.74
湖畔花园太子苑,紫桂花园,0.75
湖畔花园太子苑,华苑公寓,0.41
湖畔花园太子苑,五洲国际广场,0.75
湖畔花园太子苑,紫荆欣苑,0.73
湖畔花园太子苑,芳满庭,0.96
湖畔花园太子苑,湖畔花园竹径苑,0.41
湖畔花园太子苑,南都花园别墅,0.27
湖畔花园太子苑,春天花园,0.26
湖畔花园太子苑,湖畔花园秋月苑,0.37
湖畔花园太子苑,紫金文苑,0.82
湖畔花园太子苑,高教新村,0.55
湖畔花园太子苑,星洲花园单身公寓,0.43
湖畔花园太子苑,名仕家园,0.41
湖畔花园太子苑,政苑小区,0.94
湖畔花园太子苑,桂花城,0.96
湖畔花园太子苑,冠苑小区,0.95
湖畔花园太子苑,和润园,0.36
湖畔花园太子苑,星洲花园,0.65
湖畔花园太子苑,雅仕苑,0.55
湖畔花园太子苑,南都德加西区,0.86
湖畔花园太子苑,恩济花苑,0.87
湖畔花园太子苑,湖畔花园龙珠苑,0.1
湖畔花园太子苑,紫林公寓,0.92
滨江曙光之城,东方尚城东区,0.73
滨江曙光之城,水墩苑一区,0.53
滨江曙光之城,融创玖樟台,0.69
滨江曙光之城,天阳文晖,0.63
滨江曙光之城,天庐苑,0.9
滨江曙光之城,草庄景墅,0.75
滨江曙光之城,锦润公寓,0.76
滨江曙光之城,广宇东港空间,0.33
滨江曙光之城,滨江德信东方星城,0.8
滨江曙光之城,万科公园大道,0.94
滨江曙光之城,东港嘉苑二区,0.43
滨江曙光之城,明桂苑,0.91
滨江曙光之城,春来雅庭,0.97
滨江曙光之城,绿城春来晓园,0.43
滨江曙光之城,春宸上府,0.67
滨江曙光之城,东港嘉苑一区,0.37
滨江曙光之城,浙商国际中心,0.77
滨江曙光之城,花园新宸府,0.95
滨江曙光之城,世茂国贸天誉湾,0.39
滨江曙光之城,万科草庄,1.0
滨江曙光之城,东港嘉苑三区,0.78
滨江曙光之城,东方尚城西区,0.9
滨江曙光之城,广宇东润大厦,0.21
九龙仓君廷,康庭和苑,0.46
九龙仓君廷,野风启明苑,0.38
九龙仓君廷,康宁和府,0.44
九龙仓君廷,启城,0.29
九龙仓君廷,奥园华景川上锦宸府,0.66
九龙仓君廷,杭辰星万里,0.86
九龙仓君廷,景丽华庭,0.78
星央悦府,琅琴湾,0.29
盛泰时代山,西子阳光星城,0.92
盛泰时代山,四季风景苑,0.92
盛泰时代山,四季名门城市公寓,0.42
盛泰时代山,月雅苑,0.73
盛泰时代山,东部之星,0.64
盛泰时代山,和达城,1.0
盛泰时代山,精欧荣寓,0.61
盛泰时代山,东海未名园,0.62
盛泰时代山,盛泰名都公寓,0.9
盛泰时代山,华元十六街区,0.57
盛泰时代山,盛泰名都中心,0.8
盛泰时代山,天元公寓,0.93
江南国际丝绸城,绿城莲园,0.62
江南国际丝绸城,复地绿城月映咏荷园,0.49
江南国际丝绸城,相寓,0.56
江南国际丝绸城,汇高栢悦中心,0.86
江南国际丝绸城,玖玖国际财富中心,0.92
江南国际丝绸城,中天汀洲印月,0.57
江南国际丝绸城,中铁九逸,0.8
江南国际丝绸城,云栖宸园,0.28
江南国际丝绸城,汀洲花苑北,0.99
江南国际丝绸城,合丰花苑,0.56
江南国际丝绸城,景瑞阳光城法兰公园,0.45
江南国际丝绸城,荷裕庭,0.77
佳维新苑,祥生群贤府,0.74
佳维新苑,荣安翡翠半岛,0.8
佳维新苑,沾桥新苑,0.57
佳维新苑,旭辉府,0.75
佳维新苑,宸瀚里,0.36
佳维新苑,水韵四维苑南区,0.82
佳维新苑,水韵四维苑北区,0.65
佳维新苑,旭辉贤君庭,0.8
美晟府,御城御园,0.15
美晟府,万乐西园,0.9
美晟府,钱景路47号,0.84
美晟府,锦天城市花园,0.37
美晟府,锦溪优樾府,0.49
美晟府,万马路19号,0.83
美晟府,钱王铂金大厦,0.78
美晟府,沁雅苑,0.42
美晟府,南苑二区(临安),0.73
美晟府,万隆公寓,0.89
美晟府,锦都嘉园,0.24
美晟府,江南路市政宿舍,0.88
美晟府,顺达丁香苑,0.94
美晟府,万华茗楼,0.93
美晟府,华锦公寓,0.85
美晟府,美丽湾,0.3
美晟府,宏伟公寓,0.77
美晟府,轮胎厂宿舍,0.59
美晟府,新世纪公寓,0.9
美晟府,万马樱花公馆,0.29
美晟府,六园街1号,0.79
美晟府,丁香南苑,0.91
美晟府,钱王新村,0.52
美晟府,天屹公寓,0.88
美晟府,国瑞中心,0.9
美晟府,锅炉厂宿舍,0.93
美晟府,旭辉东原吴越府,0.86
美晟府,南樾府,0.97
美晟府,供电所宿舍,0.96
美晟府,御城熙园,0.33
美晟府,宝龙融信新世邸,0.7
美晟府,枫林晓城,0.78
美晟府,天发公寓,0.39
美晟府,新港城,0.68
美晟府,城中苑,0.53
美晟府,水岸阳光,0.51
美晟府,锦南新村,0.94
美晟府,锦绣山水苑,0.96
美晟府,樱花府第西园,0.77
美晟府,御城涵园,0.5
美晟府,南方公寓,0.43
美晟府,天平村,0.89
美晟府,南苑小区,0.97
美晟府,世纪都市雅苑,0.86
美晟府,茶厂小区,0.33
美晟府,樱花府第东园,0.55
美晟府,城中花园(临安),0.94
美晟府,万乐园,0.79
美晟府,天平驾校,0.71
美晟府,恒盛锦园,0.51
美晟府,锦峰公寓,0.86
美晟府,锦龙公寓,0.75
美晟府,桂花新村,0.59
美晟府,汇锦畔湖苑,0.76
凯德璟高府,龙湖滟澜山茗轩,0.93
凯德璟高府,下沙铭都雅苑,0.63
凯德璟高府,铭和苑柳翠坊,0.78
凯德璟高府,东方铭楼,0.51
凯德璟高府,新元金沙家园,0.4
凯德璟高府,高沙百盛苑,0.9
凯德璟高府,杭望云潮城,0.94
凯德璟高府,金沙湖1号,0.72
凯德璟高府,龙湖滟澜山丽轩,0.99
凯德璟高府,金沙御湖境府,0.31
凯德璟高府,和达城,0.99
凯德璟高府,新沙家园,0.56
凯德璟高府,北银公寓,0.96
凯德璟高府,和达御观邸,0.79
凯德璟高府,文苑风情,0.81
凯德璟高府,湖印光年府,0.91
凯德璟高府,绿城财通中心,0.39
凯德璟高府,铭和苑桂雨坊,0.95
凯德璟高府,德信中外公寓,0.66
凯德璟高府,铭和苑新荷坊,0.85
凯德璟高府,德信早城,0.76
凯德璟高府,龙湖滟澜山澜轩,0.63
万家花城一期,勤丰小区,0.9
万家花城一期,融创宜和园,0.75
万家花城一期,浙旅德信西宸,0.57
万家花城一期,景瑞申花壹号院,0.84
万家花城一期,馥香园,0.87
万家花城一期,蓝钻天成,0.63
万家花城一期,九龙仓臻玺,0.56
万家花城一期,天珏华庭,0.37
万家花城一期,方家花苑,0.51
万家花城一期,德泰御峰大厦,0.56
万家花城一期,汉港武林汇,0.84
万家花城一期,天阳尚景国际二期,0.44
万家花城一期,昆仑橡树园,0.7
万家花城一期,阮家桥公寓,0.79
万家花城一期,绿城建发沁园,0.96
万家花城一期,杭房建发养云静舍,0.45
万家花城一期,保利香槟国际,0.52
万家花城一期,九龙仓珑玺,0.73
万家花城一期,资辉壹方汇,0.71
万家花城一期,合景天銮,0.68
万家花城一期,金茂悦,1.0
万家花城一期,天阳尚景国际,0.5
万家花城一期,庆云居,0.95
万家花城一期,天尔名庭,0.38
万家花城一期,莱德绅华府,0.6
万家花城一期,盛景琥林名邸,0.7
万家花城一期,中交财富中心,0.92
万家花城一期,九龙仓华发荟品天语城,0.53
万家花城一期,西铭苑,0.83
万家花城一期,上尚庭,0.61
万家花城一期,碧桂园西江月,0.47
万家花城一期,欣盛东方福邸,0.24
万家花城一期,绿城慧园,0.78
万家花城一期,阮家居,0.73
万家花城一期,水色宜居,0.67
万家花城一期,万家花城二期,0.43
赞成武林里,华悦大厦,0.75
赞成武林里,亿城雅苑,0.53
赞成武林里,元都新景公寓,1.0
赞成武林里,春和云境,0.94
赞成武林里,万泰新语,0.18
赞成武林里,怡乐银座,0.7
赞成武林里,润和亿城嘉园,0.5
赞成武林里,田逸之星,0.83
赞成武林里,海辰水岸晶座,0.22
赞成武林里,保利都和轩,0.51
赞成武林里,华润翠庭,0.34
赞成武林里,景翠公寓,1.0
贝利栖溪望府,水乡名苑,0.63
贝利栖溪望府,塘栖嘉园,0.81
贝利栖溪望府,乐苑小区,0.97
贝利栖溪望府,金石华城,0.32
贝利栖溪望府,春风江南府,0.44
贝利栖溪望府,天府家园,0.23
贝利栖溪望府,栖水珑庭,0.4
贝利栖溪望府,佳丽苑,0.39
贝利栖溪望府,龙栖湾大厦,0.77
贝利栖溪望府,里仁路1号,1.0
贝利栖溪望府,宝丽金庭,0.32
贝利栖溪望府,水岸名筑,0.21
贝利栖溪望府,塘栖一小区,0.59
贝利栖溪望府,广宇公寓,0.99
江南风尚铭楼,凯丽晶座,0.79
江南风尚铭楼,景瑞晴海,0.56
江南风尚铭楼,盈兴公寓,0.53
江南风尚铭楼,奥体华悦城,0.96
江南风尚铭楼,顺发美颂城,0.55
江南风尚铭楼,奥悦美筑,0.6
江南风尚铭楼,恒瑞名座,0.45
江南风尚铭楼,翡翠江南华庭,0.25
江南风尚铭楼,汝悦美境府,0.18
江南风尚铭楼,奥林美筑,0.41
江南风尚铭楼,宁泰家园,0.74
悦风华邸,明石东潮府,0.22
悦风华邸,金色黎明一期,0.98
悦风华邸,金色黎明三期,0.78
悦风华邸,首开东城金茂府,0.49
悦风华邸,德金中心,0.11
悦风华邸,信达东莱府,0.57
悦风华邸,杭州明石商业大厦,0.36
悦风华邸,钱塘白石嘉苑,0.34
悦风华邸,金色黎明二期,0.57
悦风华邸,笕东嘉苑,0.99
悦风华邸,皓玉府,0.27
悦风华邸,月塘璟宸府,0.8
悦风华邸,宋都时间国际,0.51
悦风华邸,海尚观邸,0.69
悦风华邸,铂瑞悦府,1.0
悦风华邸,森临澜府,0.45
悦风华邸,晟世黎明嘉苑一区,0.94
悦风华邸,花园府,0.77
悦风华邸,百郦玲珑府,0.54
悦风华邸,原筑壹号,0.68
悦风华邸,东亚新干线,0.85
悦风华邸,中旅归锦府,0.34
顺发美哉美城,丰瑞北苑,0.7
顺发美哉美城,阳光城滨奥悦府,0.96
顺发美哉美城,滨江御虹府,0.59
顺发美哉美城,利丰桃源财富中心,0.75
顺发美哉美城,丰北二苑,0.47
顺发美哉美城,顺发江南丽锦,0.96
顺发美哉美城,丰北三苑,0.6
顺发美哉美城,丰北一苑,0.58
顺发美哉美城,顺发和美家,0.91
顺发美哉美城,悦著云轩,0.64
顺发美哉美城,世纪晶钻,0.7
顺发美哉美城,金昌春和钱塘,0.26
顺发美哉美城,君品名邸,0.77
顺发美哉美城,万和国际,0.99
顺发美哉美城,滨江金色江南公寓,0.59
顺发美哉美城,盈和清机大厦,0.88
临江风帆公寓,近江家园二园,0.64
临江风帆公寓,鸥江公寓,0.44
临江风帆公寓,婺江家园四园,0.75
临江风帆公寓,世纪坊,0.37
临江风帆公寓,世包国际中心,0.41
临江风帆公寓,新城坊,0.28
临江风帆公寓,滨江保利翡翠海岸,0.9
临江风帆公寓,婺江家园一园,0.87
临江风帆公寓,居安坊,0.71
临江风帆公寓,尊宝大厦,0.7
临江风帆公寓,婺江家园二园,0.98
临江风帆公寓,近江家园三园,0.49
